1.5494636471990499e-9, 1359.7139451728244
1.8517980173842303e-9, 1312.8288613041075
2.040756998749968e-9, 1283.5256838861592
2.2675077763888535e-9, 1248.3618709846214
7.690630541585555e-9, 1207.3606790895083
7.955173115497587e-9, 1166.3362307043808
1.8461292479432503e-8, 1137.079566266461
3.928457222593681e-8, 1107.8694148085697
6.007006017616796e-8, 1084.5198988342681
8.081775633012581e-8, 1067.0310183435563
1.0676182447164164e-7, 1043.704758859269
1.3270589261315736e-7, 1020.3784993749816
1.534913805633884e-7, 997.0289834006801
1.7427686851361957e-7, 973.6794674263784
1.9506235646385062e-7, 950.329951452077
2.106892642227971e-7, 926.9571789877612
2.263539637780168e-7, 897.7237710398557
2.4717724352452105e-7, 868.5136195819643
2.6284194307974074e-7, 839.280211634059
2.785066426349602e-7, 810.0468036861536
2.8901276199889534e-7, 780.7901392482338
3.046774615541149e-7, 751.5567313003284
3.1522137271432304e-7, 716.4394313788191
3.3088607226954273e-7, 687.2060234309135
3.4142998342975095e-7, 652.0887235094042
3.5193610279368587e-7, 622.8320590714845
3.6763859414517855e-7, 587.7380156399895
3.7818250530538677e-7, 552.6207157184799
3.886886246693218e-7, 523.3640512805605
4.0435332422454137e-7, 494.1306433326549
4.148972353847496e-7, 459.01334341114557
4.305997267362424e-7, 423.91929997965053
4.411436378964505e-7, 388.8020000581412
4.5684612924794317e-7, 353.70795662664614
4.673522486118782e-7, 324.4512921887265
4.830169481670979e-7, 295.2178842408209
4.93560859327306e-7, 260.10058431931157
5.092255588825256e-7, 230.867176371406
5.248902584377452e-7, 201.63376842350044
5.354341695979535e-7, 166.51646850199154
5.459780807581614e-7, 131.39916858048218
5.616427803133812e-7, 102.16576063257662
5.773074798686008e-7, 72.93235268467106
5.930099712200936e-7, 37.83830925317602
6.086746707753132e-7, 8.60490130527046
6.192185819355213e-7, -26.51239861623867
6.348454896944677e-7, -49.88517108055453
6.505101892496875e-7, -79.11857902846009
6.609785168173492e-7, -102.51460798279004
6.766054245762958e-7, -125.8873804471059
6.871115439402309e-7, -155.14404488502578
7.027384516991773e-7, -178.51681734934164
7.183653594581239e-7, -201.8895898136575
7.288336870257856e-7, -225.285618767987
7.444983865810054e-7, -254.51902671589255
7.652838745312365e-7, -277.8685426901943
7.809485740864558e-7, -307.1019506380999
7.965376900491292e-7, -324.61408761882603
8.173231779993605e-7, -347.9636035931278
8.380708741533183e-7, -365.45248408383964
8.639393587022877e-7, -377.05747260094745
8.846492630599727e-7, -388.68571760807004
9.053213756213844e-7, -394.45332713160246
9.208349079915114e-7, -400.24419314514967
9.41507020552923e-7, -406.0118026686821
9.5702055292305e-7, -411.8026686822293
9.724962934969038e-7, -411.73289921218634
9.931306142620425e-7, -411.6398732521295
0.0000010137271432309078, -405.686211808483
0.0000010394822523910577, -399.70929387482215
0.0000010651617779586617, -382.01110497398145
0.0000010909168871188116, -376.0341870403206
0.0000011063170441001192, -364.24314660309915
0.0000011268379894764385, -346.56821419227276
0.0000011473589348527571, -328.89328178144683
0.0000011627213000377917, -311.24160586063545
0.0000011780836652228261, -293.5899299398236
0.0000011934082386115875, -270.0776185354223
0.000001208770603796622, -252.42594261461068
0.0000012241329689816564, -234.77426669379906
0.000001239495334166691, -217.12259077298768
0.0000012548576993517254, -199.47091485217607
0.00000127022006453676, -181.81923893136445
0.0000012855824297217942, -164.1675630105526
0.0000012957862147155441, -146.5391435797551
0.000001305989999709294, -128.9107241489578
0.0000013213901566906012, -117.11968371173566
0.0000013367525218756359, -99.46800779092405
0.0000013521148870606703, -81.81633187011244
0.0000013674772522457049, -64.16465594930082
0.000001382839617430739, -46.51298002848898
0.0000013982019826157737, -28.86130410767737
0.000001413564347800808, -11.209628186865984
0.0000014288889211895695, 12.302683217535332
0.0000014442890781708771, 24.09372365475724
0.0000014596514433559115, 41.74539957556908
0.0000014801345969359576, 65.28096746998472
0.0000015006555423122765, 82.95589988081065
0.000001526297276083607, 106.51472426524037
0.000001546818221459926, 124.1896566760663
0.000001567301375039972, 147.7252245704817
0.0000015878601122125646, 159.53952149771817
0.0000016083810575888833, 177.2144539085441
0.0000016289397947614755, 189.0287508357801
0.000001649460740137795, 206.7036832466058
0.0000016751780575016716, 218.54123666385635
0.0000017008575830692753, 236.2394255646966
0.0000017213785284455944, 253.91435797552253
0.0000017471336376057445, 259.8912759091834
0.00000176773016657461, 265.84493735283013
0.0000017934474839384865, 277.68249077008045
0.0000018140818047036252, 277.7755167301375
0.0000018398747056600485, 277.89179918020864
0.0000018657431902090178, 266.2868106631006
0.000001891573882961714, 260.54245762958226
0.0000019174801593069567, 243.07683362888451
0.0000019484694322509375, 237.35573708538027
0.000001974337916799907, 225.75074856827246
0.0000020002441931451497, 208.28512456757448
0.0000020312712578854037, 196.70339254048076
0.0000020622983226256577, 185.12166051338727
0.000002088204598970901, 167.6560365126893
0.0000021089145033285853, 156.02779150556717
0.0000021399793598651125, 138.58542399488374
0.0000021658856362103554, 121.11979999418577
0.0000021917919125555975, 103.65417599348825
0.000002217622605308294, 97.90982295996969
0.000002248725253641095, 74.60681996569656
0.0000022848731067763603, 68.90897991220686
0.0000023107793831216024, 51.44335591150889
0.000002331451495683014, 45.67574638797646
0.000002357319980231984, 34.07075787086819
0.0000023935056251635223, 22.51228233378879
0.000002414215529521207, 10.88403732666643
0.0000024400840140701767, -0.7209511904416104
0.000002471111078810431, -12.302683217535332
0.0000025021003517544114, -18.02377976103935
0.0000025279310445071084, -23.768132794557687
0.000002553761737259804, -29.51248582807625
0.0000025795546382162274, -29.39620337800511
